CeA_mean	dStr_mean	M	D	prob	ranking	Length	GC	Chrom	GeneStart	GeneEnd	Biotype	mgi_symbol
ENSMUSG00000050315	1.44350521870275	7.71905743501968	-2.41884836910481	6.27555221631693	0.964808786555511	-6.72557678213857	13089	0.408205363282145	3	122870168	123029798	protein_coding	Synpo2
ENSMUSG00000020277	27.2628368601683	7.4167826151036	1.87807030139517	19.8460542450647	0.964808786555511	19.9347188882872	6675	0.554906367041198	10	77822781	77845917	protein_coding	Pfkl
ENSMUSG00000046791	11.0302908882164	2.58621355205561	2.09255752464627	8.4440773361608	0.964784967579727	8.69949648272923	2344	0.613907849829352	12	83997382	83999725	protein_coding	Riox1
ENSMUSG00000022419	3.1376885437814	12.7517367476909	-2.02291969277367	9.61404820390953	0.964771734815403	-9.82456751976938	8874	0.442979490646833	15	54975713	55122667	protein_coding	Deptor
ENSMUSG00000046182	12.167298264819	43.5250357573754	-1.8388366283347	31.3577374925564	0.964676458912267	-31.411606466365	3923	0.567167983685955	7	125477592	125681583	protein_coding	Gsg1l
ENSMUSG00000093629	8.77690333423154	32.1028308880054	-1.87091659932862	23.3259275537739	0.964663226147942	-23.4008381295532	1133	0.497793468667255	12	85133148	85135002	lncRNA	Prox2os
ENSMUSG00000026890	5.17389775113649	19.555111503285	-1.91822231410697	14.3812137521485	0.964546777821887	-14.5085797317078	4805	0.54318418314256	2	35971965	35995420	protein_coding	Lhx6
ENSMUSG00000052102	4.15207994892874	16.1711836022294	-1.96151914810952	12.0191036533007	0.964499139870319	-12.1781119225102	4311	0.488285780561355	18	38460588	38472056	protein_coding	Gnpda1
ENSMUSG00000027803	1.24849108319954	7.18807544272247	-2.52542003330285	5.93958435952293	0.964361519121344	-6.45417761674536	4779	0.464532328939109	3	57363070	57483331	protein_coding	Wwtr1
ENSMUSG00000106019	4.01671207984941	15.7411313024135	-1.97045227287953	11.7244192225641	0.96433770014556	-11.8888472219188	1733	0.51067512983266	3	22128574	22130306	lncRNA	Gm43672
ENSMUSG00000035342	6.89040429440433	1.12011909941211	2.62093649700106	5.77028519499222	0.964313881169776	6.33762568734211	3608	0.61280487804878	19	45002853	45015550	protein_coding	Lzts2
ENSMUSG00000052105	15.5210202990087	54.4269099882781	-1.81009673289364	38.9058896892694	0.964284769088263	-38.9479743079923	9226	0.495230869282463	17	66643977	66756745	protein_coding	Mtcl1
ENSMUSG00000042328	2.51880229931214	10.7483768901035	-2.09330902066507	8.22957459079132	0.964186846632262	-8.49163356495062	3948	0.558257345491388	5	112490949	112526280	protein_coding	Hps4
ENSMUSG00000020171	120.876877325916	34.9872960818492	1.78863521781322	85.8895812440664	0.964168320762207	85.9082032300961	1415	0.534275618374558	10	117051126	117060412	protein_coding	Yeats4
ENSMUSG00000072568	3.02052255481468	12.2755678015896	-2.02291969277367	9.25504524677497	0.964152441445018	-9.47354561942166	5926	0.449713128585893	15	60690843	60725627	protein_coding	Lratd2
ENSMUSG00000042761	27.7574914973023	7.61006037677684	1.86689738947591	20.1474311205255	0.964091570729125	20.2337412907042	2257	0.505981391227293	9	87026359	87066098	protein_coding	Mrap2
ENSMUSG00000028004	35.5676029795981	9.85559122468251	1.85154942514247	25.7120117549156	0.964086277623395	25.7785915782586	3383	0.444280224652675	3	82445690	82455391	protein_coding	Npy2r
ENSMUSG00000049493	5.62398695396029	21.0380826841254	-1.903338077021	15.4140957301651	0.964001587931719	-15.5311636078606	3890	0.459897172236504	9	95634695	95727364	protein_coding	Pls1
ENSMUSG00000028807	2.99912194501466	12.1885945604275	-2.02291969277367	9.18947261541287	0.96398570861453	-9.40949579057426	2321	0.526928048255062	4	129247421	129271909	protein_coding	Zbtb8a
ENSMUSG00000026404	18.1845072737878	4.78999796389304	1.9246128873322	13.3945093098948	0.963951303427286	13.5320735446916	2953	0.487301049779885	1	136343009	136367896	protein_coding	Ddx59
ENSMUSG00000036634	1.46526004091616	7.69174122243652	-2.39215350243939	6.22648118152036	0.963930131004367	-6.67019237226785	4072	0.542485265225933	7	30598601	30614298	protein_coding	Mag
ENSMUSG00000025812	10.9829211552309	38.9197069585213	-1.82523902493397	27.9367858032905	0.963914251687177	-27.9963479496357	14849	0.450939457202505	8	127790643	128338767	protein_coding	Pard3
ENSMUSG00000023036	7.64120717549011	1.44438517179375	2.40334506192843	6.19682200369636	0.963885139605664	6.64655327460716	5596	0.536097212294496	18	37948132	37974926	protein_coding	Pcdhgc4
ENSMUSG00000118997	814.580663597547	236.464291582276	1.78443522928394	578.11637201527	0.963869260288474	578.119125960373	94	0.436170212765957	7	59358217	59358310	snoRNA	Gm23767
ENSMUSG00000055652	6.18935569150477	0.786058683353002	2.97708030722633	5.40329700815177	0.963869260288474	6.16916734365155	3856	0.561721991701245	7	75498058	75523879	protein_coding	Klhl25
ENSMUSG00000117768	41.9629002493058	11.8981051344816	1.81838256120727	30.0647951148243	0.96386132062988	30.1197347338131	1019	0.462217860647694	19	53379208	53380226	lncRNA	8030456M14Rik
ENSMUSG00000026322	15.8037908569555	4.11714518202822	1.94055443120122	11.6866456749273	0.963755458515284	11.846663607605	4908	0.449877750611247	18	62457275	62629648	protein_coding	Htr4
ENSMUSG00000113601	35.6777770573407	10.0263485188599	1.83122944076288	25.6514285384809	0.963575492920471	25.716710274246	1310	0.355725190839695	13	62829006	62830315	TEC	Gm48735
ENSMUSG00000118401	72.8960157191277	249.963780211508	-1.77780719493714	177.067764492381	0.963551673944687	-177.07668909473	1637	0.433720219914478	1	160403908	160405544	protein_coding	Gpr52
ENSMUSG00000018334	20.0200633719395	5.40520938356322	1.88902413056114	14.6148539883762	0.963549027391822	14.7364300041563	7103	0.510206954807828	11	78904266	79037233	protein_coding	Ksr1
ENSMUSG00000040490	19.8760404300999	5.36411813566063	1.88961746597599	14.5119222944392	0.963509329098849	14.6344300486067	3202	0.571205496564647	17	49239407	49404616	protein_coding	Lrfn2
ENSMUSG00000018589	85.5519596969033	24.69738156526	1.7924428078853	60.8545781316434	0.96347227735874	60.880970186092	3150	0.367619047619048	X	163912013	164110389	protein_coding	Glra2
ENSMUSG00000106940	4.57556663083635	17.3556613342039	-1.92338401922275	12.7800947033675	0.96346698425301	-12.9240174370218	3260	0.461656441717791	5	121319800	121323059	TEC	Gm42930
ENSMUSG00000003273	24.7831314085591	85.5070772119238	-1.78668534628359	60.7239458033647	0.963464337700146	-60.7502250074566	1926	0.596573208722741	7	45349267	45354106	protein_coding	Car11
ENSMUSG00000118423	2.91512831885213	11.8472398993885	-2.02291969277367	8.93211158053637	0.963464337700146	-9.15831978970834	2729	0.349578600219861	13	106970222	106983775	transcribed_unitary_pseudogene	Lrrc70
ENSMUSG00000108447	1.88981974110307	8.8323796413545	-2.22455355394332	6.94255990025144	0.963432579065767	-7.29025215496289	2631	0.400228050171038	7	34062126	34064756	TEC	Gm44567
ENSMUSG00000042942	6.76662457654078	1.09999719942267	2.62093649700106	5.66662737711811	0.963332010056901	6.24339442550418	11022	0.461894393032118	18	10325177	10562940	protein_coding	Greb1l
ENSMUSG00000039154	1.54533511696726	7.85040736340113	-2.34484778766103	6.30507224643387	0.963292311763927	-6.72697905304078	2574	0.575757575757576	17	56277467	56283625	protein_coding	Shd
ENSMUSG00000027716	3.85364201940157	14.9156291222694	-1.95253036488227	11.0619871028679	0.963281725552468	-11.2329841756232	5419	0.450636648828197	3	36674631	36744316	protein_coding	Trpc3
ENSMUSG00000087006	55.7219867284036	15.9681346327112	1.80305090745128	39.7538520956924	0.963231441048035	39.7947201148726	1392	0.660919540229885	2	93786155	93787546	protein_coding	Gm13889
ENSMUSG00000042978	6.88412630210394	25.0443422222732	-1.8631392487369	18.1602159201693	0.963194389307926	-18.2555397106564	4478	0.600267976775346	7	125848034	125894188	protein_coding	Sbk1
ENSMUSG00000033717	18.7277538176588	5.01828192551188	1.89991244670387	13.7094718921469	0.963154691014953	13.8404944588952	4832	0.58567880794702	19	54032582	54037413	protein_coding	Adra2a
ENSMUSG00000043439	1.71896827617707	8.29585182615592	-2.27084720621725	6.57688354997885	0.963144104803493	-6.95788360523278	2314	0.668971477960242	11	97518215	97520528	protein_coding	Epop
ENSMUSG00000063018	31.4764654041591	8.88347679662713	1.82507721378128	22.592988607532	0.963051475453222	22.6665842388379	1706	0.459554513481829	X	7278056	7311382	lncRNA	2010204K13Rik
ENSMUSG00000109784	3.77820344896821	14.5870829222833	-1.94891911132989	10.8088794733151	0.963027656477438	-10.9831762787983	3948	0.416666666666667	8	18912212	18916159	TEC	Gm45493
ENSMUSG00000103646	2.51752695637578	10.5967722974402	-2.07354576584364	8.07924534106438	0.963019716818843	-8.34109089533009	2765	0.381555153707052	1	176995664	176998428	TEC	Gm37706
ENSMUSG00000102151	6.13538467280623	22.4410830430097	-1.87091659932862	16.3056983702035	0.963011777160249	-16.4126819338492	4052	0.442003948667325	14	61914892	61918943	TEC	Gm37472
ENSMUSG00000024346	140.779471776054	40.9969650542269	1.77984795978828	99.7825067218272	0.963006484054519	99.798379277679	1109	0.480613165013526	18	36536729	36587577	protein_coding	Pfdn1
ENSMUSG00000032718	2.0926413042265	9.35506877471968	-2.1604232165236	7.26242747049318	0.962987958184465	-7.57695725464175	2376	0.468434343434343	6	134586170	134609451	protein_coding	Mansc1
ENSMUSG00000027099	7.30596598360482	26.3927491309643	-1.85299469133136	19.0867831473594	0.96285033743549	-19.176518981307	3675	0.412517006802721	2	74656147	74708775	protein_coding	Mtx2
ENSMUSG00000085067	4.29350363632329	16.2372937524278	-1.91908388178913	11.9437901161045	0.962739182215165	-12.0969833133265	4169	0.416406812185176	6	105649584	105654614	lncRNA	Gm15631
ENSMUSG00000032397	28.7313269018167	8.1087273488742	1.82507721378128	20.6225995529425	0.962710070133651	20.7032006983772	1869	0.411449973247726	9	64188863	64212706	protein_coding	Tipin
ENSMUSG00000087153	25.379709107779	7.03258070303753	1.85154942514247	18.3471284047415	0.962673018393542	18.4403187600925	862	0.487238979118329	8	19732465	19747752	unprocessed_pseudogene	Gm6483
ENSMUSG00000039539	3.61369495389916	14.0186957258436	-1.95580549691513	10.4050007719444	0.962583035596136	-10.5872194747217	3027	0.411298315163528	8	37989452	39128662	protein_coding	Sgcz
ENSMUSG00000001056	45.9899012493255	13.2244427705461	1.79811016618101	32.7654584787793	0.962540690750298	32.8147599335167	1146	0.555846422338569	11	51510562	51514541	protein_coding	Nhp2
ENSMUSG00000032415	13.3330477913086	3.38663942235662	1.97708030722633	9.94640836895198	0.962522164880243	10.1410002456947	1790	0.463687150837989	9	86189359	86347003	protein_coding	Ube2cbp
ENSMUSG00000068114	1.67317411290258	8.12206756212343	-2.27925944603345	6.44889344922085	0.962490406245865	-6.83982823919843	5349	0.511871377827631	15	82012123	82026404	protein_coding	Ccdc134
ENSMUSG00000110195	1.45549005202731	7.55829918243737	-2.37655664738837	6.10280913041006	0.962426888977107	-6.54922138734539	6149	0.548544478777037	7	101070898	101162034	protein_coding	Pde2a
ENSMUSG00000100801	43.54763913463	12.4927038969982	1.80150874264288	31.0549352376319	0.962355432049755	31.1071444585215	1941	0.487892838742916	5	5831615	5833555	processed_pseudogene	Gm15459
ENSMUSG00000020151	43.4399722165668	12.4397642469034	1.80406403603287	31.0002079696634	0.96235278549689	31.0526575546843	5929	0.501602293810086	10	115854118	116110837	protein_coding	Ptprr
ENSMUSG00000050908	24.5412914835826	6.86965009999562	1.83690264917807	17.671641383587	0.962331613073971	17.7668545480809	3971	0.476957945101989	16	10238421	10265226	protein_coding	Tvp23a
ENSMUSG00000069270	8.01307935349261	1.62827949664742	2.29900840211369	6.38479985684519	0.962196638877862	6.78609673118205	2482	0.459307010475423	13	23865450	23867931	protein_coding	H2ac6
ENSMUSG00000006941	40.6608575976426	11.6751258308502	1.80020254514225	28.9857317667925	0.962111949186185	29.0415801095598	1125	0.537777777777778	9	120321298	120324396	protein_coding	Eif1b
ENSMUSG00000112391	0.386033830655448	5.49101862863981	-3.83027461483127	5.10498479798437	0.962066957787482	-6.38215272558345	5152	0.349961180124224	12	78488369	78493520	TEC	Gm48230
ENSMUSG00000113894	5.64097409593115	20.4689511278307	-1.85942096049079	14.8279770318996	0.962037845705968	-14.9441075065343	1234	0.346839546191248	13	3612385	3613618	TEC	Gm48838
ENSMUSG00000041870	8.4766138285459	29.7210675697596	-1.80992596943947	21.2444537412137	0.961998147412995	-21.3214128701036	5983	0.534681597860605	5	114912738	114944261	protein_coding	Ankrd13a
ENSMUSG00000060675	0.932854735242433	6.31862056078628	-2.75988528693987	5.38576582554384	0.961942569802832	-6.0517303578946	6396	0.468261413383365	19	7534824	7565910	protein_coding	Plaat3
ENSMUSG00000001627	8.14822654368126	28.6305348230069	-1.81299662339944	20.4823082793257	0.961873759428345	-20.5623906490901	5858	0.419426425401161	12	40251566	40298503	protein_coding	Ifrd1
ENSMUSG00000101587	28.347296116546	8.0643466290628	1.81358157494345	20.2829494874832	0.961831414582506	20.3638679538237	877	0.387685290763968	5	45926209	45927085	transcribed_processed_pseudogene	Gm29036
ENSMUSG00000034303	2.41155795405475	10.1507276640991	-2.07354576584364	7.73916971004435	0.961831414582506	-8.01213703352083	5773	0.429932444136497	9	37187131	37259728	protein_coding	Ccdc15
ENSMUSG00000032224	74.1803030402652	21.5994219242561	1.78004346016678	52.5808811160091	0.961799655948128	52.6110027813191	4397	0.517853081646577	9	69995793	70049842	protein_coding	Fam81a
ENSMUSG00000037190	9.06768827752371	2.04730988382923	2.14700530866864	7.02037839369448	0.961770543866614	7.34134487584554	1974	0.527355623100304	9	107416206	107419392	protein_coding	Cyb561d2
ENSMUSG00000042589	10.7510536705772	2.60553790115184	2.04482491386217	8.14551576942535	0.961688500727802	8.39825791925376	10082	0.532334854195596	5	121994429	122188165	protein_coding	Cux2
ENSMUSG00000027577	1.18808022433505	6.84026534065525	-2.52542003330285	5.65218511632021	0.961685854174937	-6.19071425069507	5022	0.560931899641577	2	180660173	180685339	protein_coding	Chrna4
ENSMUSG00000113902	68.9972695763007	20.1543719309659	1.77544644605668	48.8428976453348	0.961614397247585	48.8751558613931	1153	0.412836079791847	12	101934349	101943327	protein_coding	Ndufb1
ENSMUSG00000119765	241.072278246893	71.4387070069503	1.75468788588988	169.633571239943	0.961579992060341	169.642646233763	99	0.404040404040404	9	64083943	64084041	snoRNA	Gm23136
ENSMUSG00000028995	16.9062747273076	4.5938501208666	1.87978310587142	12.312424606441	0.961569405848882	12.4550947091707	10117	0.43046357615894	5	24120274	24235688	protein_coding	Hycc1
ENSMUSG00000116165	35.2843795560014	10.0984250641652	1.80489933184365	25.1859544918362	0.961566759296017	25.2505438607356	2001	0.623188405797102	15	78798119	78803717	protein_coding	Pdxp
ENSMUSG00000026247	35.2309915209388	10.1034742766973	1.80199360066824	25.1275172442415	0.961561466190287	25.192048423987	3500	0.586857142857143	1	87075377	87084243	protein_coding	Ecel1
ENSMUSG00000086877	2.67717868080045	10.8801996398774	-2.02291969277367	8.20302095907694	0.961537647214503	-8.44877251075369	3343	0.416691594376309	X	20827886	20853590	lncRNA	A230072C01Rik
ENSMUSG00000047721	0.452216074474049	5.51349210188118	-3.60788219349482	5.06127602740713	0.961505888580124	-6.21557149003558	4398	0.528422010004547	7	126294573	126298970	protein_coding	Bola2
ENSMUSG00000063320	15.7844944090228	4.22033177806903	1.90307972578256	11.5641626309537	0.961376207489745	11.7197086055	1197	0.473684210526316	10	82455685	82459062	protein_coding	1190007I07Rik
ENSMUSG00000056215	7.16478789696511	1.3387626370779	2.42002380307506	5.82602525988721	0.961325922985312	6.3086516416976	12075	0.456977225672878	6	34006379	34110969	protein_coding	Lrguk
ENSMUSG00000090965	0.495107367572036	5.53339392798954	-3.48235131141096	5.0382865604175	0.961180362577743	-6.12463077425646	4017	0.429424943988051	19	59884673	59889494	lncRNA	Gm17203
ENSMUSG00000077767	341.832957045399	102.613410622707	1.73607220772254	239.219546422693	0.961138017731904	239.22584588081	128	0.53125	X	145777377	145777504	snoRNA	Snora35
ENSMUSG00000040078	58.0080169531586	16.8391237944954	1.78443522928394	41.1688931586632	0.961106259097525	41.2075475246578	480	0.3875	6	85820962	85821441	processed_pseudogene	Ptges3-ps
ENSMUSG00000052914	0.551691066723125	5.60525618679459	-3.34484778766103	5.05356512007147	0.961093026333201	-6.06024150883641	3605	0.411373092926491	4	96404375	96441898	protein_coding	Cyp2j6
ENSMUSG00000078490	0.899387833375128	6.19346729854821	-2.78373202889424	5.29407946517308	0.961034802170173	-5.98134110315228	9951	0.51030047231434	4	155493647	155551280	protein_coding	Cfap74
ENSMUSG00000031954	245.651219015802	73.7605083018645	1.73569089543252	171.890710713937	0.960971284901416	171.899473683391	1178	0.445670628183362	8	112495123	112580923	protein_coding	Cfdp1
ENSMUSG00000102296	5.78713762037886	20.579336548074	-1.83027461483127	14.7921989276951	0.960944819372767	-14.9050009822945	1031	0.346265761396702	1	25323299	25324329	TEC	Gm37543
ENSMUSG00000115360	0.917929059478554	6.2175226318137	-2.75988528693987	5.29959357233514	0.960923646949848	-5.97517019247177	3250	0.44	15	34823326	34826575	TEC	Gm48932
ENSMUSG00000032667	0.677492265818527	5.78206730646253	-3.09330902066507	5.104575040644	0.960913060738388	-5.96868888809708	7339	0.44079574873961	6	5264147	5298455	protein_coding	Pon2
ENSMUSG00000002058	1.62487442445822	7.84174882586797	-2.27084720621725	6.21687440140975	0.960786026200873	-6.61863085213917	2448	0.58047385620915	11	78234308	78239990	protein_coding	Unc119
ENSMUSG00000117628	3.70658255291748	13.9877705641176	-1.91600448885716	10.2811880112001	0.960722508932116	-10.4581977473638	1878	0.461128860489883	17	87277800	87282716	lncRNA	Gm50012
ENSMUSG00000021090	1.16746782284319	6.72159128765406	-2.52542003330285	5.55412346481087	0.960688103744872	-6.10131410492609	7666	0.434907383250717	12	72488640	72577524	protein_coding	Lrrc9
ENSMUSG00000002944	6.64795419120958	1.12573529545373	2.56204280794749	5.52221889575585	0.960635172687574	6.08760748425836	3590	0.366852367688022	5	17986688	18093799	protein_coding	Cd36
ENSMUSG00000047022	1.06446494087822	6.48906504604833	-2.60788219349482	5.42460010517011	0.96061135371179	-6.01891483875283	9342	0.371547848426461	12	57277213	57543985	protein_coding	Mipol1
ENSMUSG00000062691	27.783039974553	7.98904133634469	1.79811016618101	19.7939986382083	0.960579595077412	19.8755020630704	1897	0.448603057459146	17	79223928	79228477	protein_coding	Cebpzos
ENSMUSG00000053693	20.4765874985604	5.78771556336582	1.82290937709857	14.6888719351946	0.960571655418817	14.8015525309226	6459	0.512463229602106	8	85638532	85663988	protein_coding	Mast1
ENSMUSG00000024621	3.27226183020441	12.5987209546623	-1.94491718077239	9.32645912445792	0.960484319174275	-9.52709518375082	5774	0.536889504676134	18	61233670	61265221	protein_coding	Csf1r
ENSMUSG00000018287	47.0335272593178	13.6533436171585	1.78443522928394	33.3801836421594	0.960396982929734	33.4278457138924	1480	0.506756756756757	11	70554597	70560242	protein_coding	Spag7
ENSMUSG00000038388	23.8508909762176	80.9376497061933	-1.762767795473	57.0867587299756	0.960277888050814	-57.1139682791802	6254	0.43540134314039	6	50087221	50175919	protein_coding	Pals2
ENSMUSG00000064264	14.4449845623855	3.86218435653565	1.90307972578256	10.5828002058499	0.96023818975784	10.7525519129005	1308	0.636085626911315	7	24206431	24215107	protein_coding	Zfp428
ENSMUSG00000102581	1.05527748259827	6.43305755148746	-2.60788219349482	5.3777800688892	0.960195844912002	-5.97675229572795	2827	0.412805093738946	3	33088377	33091203	TEC	Gm37443
ENSMUSG00000097563	3.10111168742755	12.0779578151786	-1.96151914810952	8.97684612775109	0.960190551806272	-9.1886519016513	1924	0.446985446985447	6	40095713	40106411	lncRNA	Gm26638
ENSMUSG00000030102	54.7722559145341	182.170290605006	-1.73377048795284	127.398034690472	0.960108508667461	-127.40983165792	18319	0.474752988700257	6	108190057	108528070	protein_coding	Itpr1
ENSMUSG00000017400	24.7101005179796	7.08112246216437	1.80305090745128	17.6289780558152	0.960039698292973	17.7209441020301	3139	0.588722523096528	11	97927449	97944288	protein_coding	Stac2
ENSMUSG00000035441	1.38434776951522	7.18886027421615	-2.37655664738837	5.80451250470093	0.959984120682811	-6.27219155602531	6465	0.438205723124517	11	80372952	80670851	protein_coding	Myo1d
ENSMUSG00000029314	2.27166909827169	9.5206924937467	-2.06731381213212	7.24902339547501	0.959981474129946	-7.5380452761957	3502	0.49114791547687	5	100993579	101046968	protein_coding	Gpat3
ENSMUSG00000053063	1.43910730501944	7.31076286302262	-2.34484778766103	5.87165555800318	0.959952362048432	-6.32255092024797	5528	0.407018813314038	6	129319654	129342266	protein_coding	Clec12a
ENSMUSG00000035295	12.122887555519	3.16723331557908	1.93643832272899	8.95565423993997	0.959764456795025	9.16261623353768	2871	0.551027516544758	2	38887488	38896180	protein_coding	Wdr38
ENSMUSG00000022708	20.8722072994025	70.3922500045845	-1.75383342284856	49.520042705182	0.959727405054916	-49.5510904138158	30730	0.42997071265864	16	42696244	43462965	protein_coding	Zbtb20
ENSMUSG00000027849	28.1537095713438	93.9616173296142	-1.73874651988172	65.8079077582704	0.959708879184862	-65.8308739345106	5828	0.50531914893617	3	103482547	103552885	protein_coding	Syt6
ENSMUSG00000031613	17.1350393851958	4.80260215172775	1.8350613023539	12.3324372334681	0.959687706761943	12.4682179200087	1683	0.404634581105169	8	56747620	56774078	protein_coding	Hpgd
ENSMUSG00000112947	0.210951028376842	5.14389865593411	-4.60788219349482	4.93294762755727	0.959658594680429	-6.75030003817235	4714	0.441450997030123	13	12062228	12066941	TEC	Gm47493
ENSMUSG00000075033	9.27057005377657	2.19777252756	2.07661598077725	7.07279752621657	0.959640068810374	7.37134986135339	6436	0.445618396519577	16	55660316	55715648	protein_coding	Nxpe3
ENSMUSG00000073684	22.2504318777791	6.37626030084164	1.80305090745128	15.8741715769374	0.959444223898372	15.9762422311665	1743	0.593803786574871	4	155334259	155341144	protein_coding	Faap20
ENSMUSG00000119550	1044.77368689595	319.73019862966	1.70826354879853	725.043488266289	0.959438930792643	725.045500669924	79	0.40506329113924	7	59003031	59003109	snoRNA	Gm25156
ENSMUSG00000102415	1.60095722961799	7.66823024680335	-2.25995889007452	6.06727301718535	0.959436284239778	-6.47450508146316	4348	0.425252989880405	5	136374738	136379085	TEC	A430110C17Rik
ENSMUSG00000052926	8.78515747529822	2.01551210991396	2.1239216955556	6.76964536538426	0.959409818711129	7.09500822705093	3509	0.48731832430892	8	85683239	85696396	protein_coding	Rnaseh2a
ENSMUSG00000071711	9.74469720165054	2.35732017655092	2.04746963511773	7.38737702509962	0.959401879052534	7.66586402290693	2143	0.583294447036864	15	78290616	78298213	protein_coding	Mpst
ENSMUSG00000108291	2.94456938848521	11.5395010774461	-1.97045227287953	8.5949316889609	0.95937276697102	-8.81790978053191	2364	0.455160744500846	6	86640170	86642533	TEC	Gm44292
ENSMUSG00000051855	103.853570818909	31.2452182954896	1.73284349684666	72.608352523419	0.959306603149398	72.6290272738776	3945	0.474524714828897	6	30723546	30748464	protein_coding	Mest
ENSMUSG00000049091	56.6414654677473	16.7076285696418	1.7613516161709	39.9338368981055	0.959298663490803	39.9726617692677	2177	0.521359669269637	7	126871051	126873227	protein_coding	Sephs2
ENSMUSG00000043629	0.459317851163249	5.36674153265674	-3.54648164883068	4.90742368149349	0.95926425830356	-6.05477821849619	4330	0.42933025404157	1	52961483	53059338	protein_coding	1700019D03Rik
ENSMUSG00000096993	14.1320201009252	3.82888650940682	1.88397090283485	10.3031335915183	0.959221913457721	10.473963345716	2111	0.417811463761251	9	36679157	36693973	lncRNA	Gm26787
ENSMUSG00000073436	0.331474382589478	5.22012837629358	-3.97711600316054	4.88865399370411	0.959031361651449	-6.30209406251246	6000	0.549	17	25107460	25114061	protein_coding	Eme2
ENSMUSG00000028743	16.0838099750611	4.5079639829101	1.8350613023539	11.575845992151	0.958928146089718	11.7203950623431	1793	0.590630228667038	4	139038055	139045737	protein_coding	Akr7a5
ENSMUSG00000109390	1.31052075351665	6.92383582483207	-2.4014313160274	5.61331507131542	0.958859335715231	-6.10542205383493	3794	0.450184501845018	7	80560121	80563914	TEC	Gm45718
ENSMUSG00000032849	1.71210746994096	7.90692931342719	-2.20734426391109	6.19482184348623	0.958811697763663	-6.57633532995051	6389	0.486930662075442	14	118720104	118943631	protein_coding	Abcc4
ENSMUSG00000109314	0.497211573884217	5.3667874379466	-3.43212696415078	4.86957586406239	0.958525870054254	-5.95753846768192	5083	0.488884517017509	7	28620376	28642953	lncRNA	Gm44699
ENSMUSG00000095139	4.27173000652271	15.3713140060724	-1.84734812819021	11.0995839995497	0.958520576948525	-11.2522646640482	5587	0.444245570073385	4	22482780	22488366	protein_coding	Pou3f2
ENSMUSG00000115975	0.504143547664605	5.37827528037116	-3.41523711555243	4.87413173270656	0.958515283842795	-5.95155481393089	3945	0.354119138149556	15	40823153	40827097	TEC	Gm49526
ENSMUSG00000013275	8.30035607868603	28.5908575826734	-1.78430876087909	20.2905015039874	0.958494111419876	-20.3688048013983	4912	0.538273615635179	1	131755231	131776603	protein_coding	Slc41a1
ENSMUSG00000103976	1.82367357463428	8.20559870520343	-2.16976108110294	6.38192513056915	0.958488818314146	-6.74068479616568	7634	0.420880272465287	1	134747654	134755287	TEC	Gm37677
ENSMUSG00000115793	1.39128806963055	7.0678378990537	-2.34484778766103	5.67654982942315	0.958234749239116	-6.14178549879616	2859	0.389296956977964	15	35860656	35863514	TEC	Gm48961
ENSMUSG00000053588	3.78972236192238	13.8614738552249	-1.87091659932862	10.0717514933025	0.958123594018791	-10.244047396634	1312	0.476371951219512	14	55796554	55797865	lncRNA	A730061H03Rik
ENSMUSG00000014554	4.52892780375995	15.9955242289937	-1.82042682887492	11.4665964252338	0.958102421595871	-11.6102018681189	4611	0.500325309043591	6	83457199	83483951	protein_coding	Dguok
ENSMUSG00000034570	4.49169921419363	15.8734866876626	-1.82128583160402	11.381787473469	0.95802037845706	-11.5265852780265	5092	0.51394344069128	11	3444375	3454821	protein_coding	Inpp5j
ENSMUSG00000028295	16.4639594001396	4.68372979714442	1.81358157494345	11.7802296029952	0.957985973269816	11.9190137019914	1510	0.419205298013245	4	34768664	34778423	protein_coding	Smim8
ENSMUSG00000063260	149.837200585162	45.9995576825241	1.70370395717108	103.837642902638	0.957845705967977	103.851618623638	1845	0.424932249322493	15	89666596	89726063	protein_coding	Syt10
ENSMUSG00000005268	5.44569687805909	0.592810929593033	3.19947272856278	4.85288594846606	0.957784835252084	5.81266959061293	15339	0.404068061803247	15	10177324	10349266	protein_coding	Prlr
ENSMUSG00000032532	46.4826145700187	13.9358265885479	1.73789264334691	32.5467879814708	0.957758369723435	32.5931538632059	1305	0.49272030651341	9	121318890	121324760	protein_coding	Cck
ENSMUSG00000036923	8.37693412522322	1.92185652002393	2.1239216955556	6.45507760519928	0.957734550747651	6.7955183950893	3680	0.478804347826087	10	62494822	62561907	protein_coding	Stox1
ENSMUSG00000102267	16.427695172386	54.5231541363619	-1.73073894128036	38.0954589639758	0.957668386926029	-38.1347538468368	908	0.333700440528634	16	77451419	77452326	TEC	9530003O04Rik
ENSMUSG00000022658	197.280721250834	61.1097234477657	1.69077612206969	136.170997803069	0.957626042080191	136.18149421481	1240	0.538709677419355	16	45531593	45544971	protein_coding	Tagln3
ENSMUSG00000113154	4.19292964624779	14.9102571897851	-1.83027461483127	10.7173275435373	0.957599576551542	-10.8724888981852	2846	0.321503865073788	12	37988462	37991307	TEC	Gm48713
ENSMUSG00000009828	0.862914914759141	5.87411295156817	-2.76708078834408	5.01119803680903	0.957303162630673	-5.72440755479042	11524	0.462079139187782	9	78016474	78079389	protein_coding	Cilk1
