control_mean	morphine_mean	M	D	prob	ranking	Length	GC	Chrom	GeneStart	GeneEnd	Biotype	mgi_symbol
ENSMUSG00000045665	16.859227656081	5.03205930845466	1.74431761478462	11.8271683476263	0.952495042512156	11.9551058156898	1754	0.587229190421893	15	102187889	102190189	protein_coding	Mfsd5
ENSMUSG00000103238	5.04964970379993	16.8359218445961	-1.73728750143321	11.7862721407961	0.952459728900117	-11.91362156691	3029	0.408385605810499	1	151372308	151375336	TEC	Gm36527
ENSMUSG00000100394	10.3172944032445	2.75630255044328	1.90425852765431	7.56099185280123	0.952410833129601	7.79710191919221	1779	0.372681281618887	1	152754271	152756049	lncRNA	Gm28791
ENSMUSG00000025586	19.9462769422777	6.08253903474254	1.71337390757635	13.8637379075351	0.952160921413631	13.9692118215735	4192	0.520515267175573	7	80996774	81105213	protein_coding	Cpeb1
ENSMUSG00000036067	11.1146810619402	3.05416520538063	1.86361654315696	8.06051585655957	0.952093010621248	8.27314828186807	3211	0.551853005294301	2	26911375	26918010	protein_coding	Slc2a6
ENSMUSG00000028398	15.137137065309	47.6449772039378	-1.65423176170565	32.5078401386288	0.952090294189553	-32.5499025067677	741	0.516869095816464	4	75195591	75196542	protein_coding	Dmac1
ENSMUSG00000100755	38.38842717568	117.683093693726	-1.61616372087214	79.2946665180464	0.952016950533779	-79.3111349268238	425	0.505882352941176	3	37768889	37769313	processed_pseudogene	Rps23-ps1
ENSMUSG00000038383	15.5260935828081	4.62689981639499	1.74657712196674	10.8991937664131	0.952008801238693	11.0382496982445	9326	0.436092644220459	2	155120163	155199350	protein_coding	Pigu
ENSMUSG00000083621	37.48869841375	115.375582052673	-1.62181028401328	77.886883638923	0.951997935511912	-77.9037669922351	408	0.522058823529412	X	51861219	51861626	processed_pseudogene	Gm14586
ENSMUSG00000005357	5.21218334823141	17.3170599456382	-1.73223427370693	12.1048765974068	0.95198706978513	-12.2281917313007	2152	0.563661710037175	10	78616330	78650599	protein_coding	Slc1a6
ENSMUSG00000026893	6.87970951236198	1.43838727991745	2.25789548226901	5.44132223244453	0.951916442561052	5.89118660764925	3409	0.38633030214139	2	62494629	62524453	protein_coding	Gca
ENSMUSG00000105643	6.88374808560082	1.43923165166968	2.25789548226901	5.44451643393114	0.951916442561052	5.89413701980172	3407	0.405928969768124	3	157685885	157689291	TEC	Gm42611
ENSMUSG00000113662	17.4620633981307	5.30342918854107	1.71922663382179	12.1586342095896	0.951631217233043	12.2795816728847	2219	0.547543938711131	12	110566179	110568397	TEC	Gm35558
ENSMUSG00000031970	6.9393068973051	1.48308876740676	2.22618662254167	5.45621812989834	0.951576888599136	5.89289599088724	2645	0.567863894139887	8	124231457	124242202	protein_coding	Dbndd1
ENSMUSG00000120983	17.3482672432628	5.25260605123228	1.72368628201249	12.0956611920305	0.951576888599136	12.2178604539089	3174	0.386893509766856	10	111047417	111050590	lncRNA	
ENSMUSG00000002365	3.66491671526182	12.743307998353	-1.79788751243718	9.07839128309119	0.951533425692011	-9.25470625121531	3617	0.496820569532762	17	5891604	5982229	protein_coding	Snx9
ENSMUSG00000038552	2.6842845590102	10.0037729091409	-1.89793468928752	7.31948835013074	0.951403036970635	-7.56155181113643	3039	0.553471536689701	5	31449586	31453424	protein_coding	Fndc4
ENSMUSG00000047989	39.3021545463529	12.4840622730261	1.65452094443397	26.8180922733268	0.951337842609948	26.869080980492	2828	0.482319660537482	18	24237814	24255010	protein_coding	Ino80c
ENSMUSG00000031169	6.118155581124	19.940746431437	-1.70455071502121	13.822590850313	0.951074348735501	-13.9272937412562	3000	0.490666666666667	X	8060087	8072764	protein_coding	Porcn
ENSMUSG00000015090	44.5226603841649	14.2732678828049	1.64122412182052	30.24939250136	0.951052617281938	30.2938832657582	1649	0.548211036992116	2	25356721	25360058	protein_coding	Ptgds
ENSMUSG00000085282	3.23002040913791	11.4700871046517	-1.8282611614807	8.24006669551379	0.950957542172602	-8.44045247727243	4104	0.445906432748538	10	105409814	105466166	lncRNA	Gm15663
ENSMUSG00000112980	2.4270140013526	9.33675230484059	-1.94373837890064	6.90973830348799	0.950935810719039	-7.17792465189628	2941	0.485549132947977	12	116365567	116368830	lncRNA	D430020J02Rik
ENSMUSG00000106553	16.2534893793842	4.9363713797704	1.71922663382179	11.3171179996138	0.950756526227148	11.4469602967611	1192	0.354865771812081	3	58434351	58435542	TEC	6720482G16Rik
ENSMUSG00000051671	40.9515099138153	13.1284129511074	1.64122412182052	27.8230969627079	0.950699481161546	27.871461052738	747	0.476572958500669	8	127149254	127152172	protein_coding	Coa6
ENSMUSG00000074749	9.84777749376119	30.9964250290763	-1.65423176170565	21.1486475353151	0.950327330019287	-21.2132452796461	2278	0.467954345917471	2	146697784	146812017	protein_coding	Kiz
ENSMUSG00000028348	10.4252894517692	2.86472964200892	1.86361654315696	7.56055980976031	0.950270284953685	7.78685631412903	2054	0.47809152872444	4	48663514	48673502	protein_coding	Cavin4
ENSMUSG00000103867	12.4490772090943	3.62816295763123	1.77872764557045	8.82091425146311	0.949832939450738	8.99846655096198	2703	0.416944136145024	1	194696054	194698756	TEC	9630010A21Rik
ENSMUSG00000100515	1.9487675047377	7.96549049527532	-2.03120122015098	6.01672299053762	0.949621057778502	-6.35033337247792	2093	0.409937888198758	1	115596718	115612354	transcribed_processed_pseudogene	Gm17916
ENSMUSG00000104871	12.534970458387	3.6690791727066	1.77246865509877	8.86589128568036	0.949569445576291	9.04133139658151	1871	0.3425975414217	5	58102384	58104254	TEC	Gm42639
ENSMUSG00000087056	31.1092656667322	9.97314353336665	1.64122412182052	21.1361221333656	0.9495640127129	21.1997470610994	590	0.396610169491525	2	124966276	124976247	lncRNA	Gm14004
ENSMUSG00000051950	2.12524509556899	8.3802397551806	-1.97936228863136	6.25499465961162	0.94935484747236	-6.56070371693661	4798	0.454564401834098	5	149601695	149686064	protein_coding	B3glct
ENSMUSG00000024592	2.52321087993566	9.40348464920486	-1.89793468928751	6.8802737692692	0.949289653111672	-7.13724899557909	3233	0.435199505103619	18	57088905	57108440	protein_coding	C330018D20Rik
ENSMUSG00000030990	7.42986436215102	1.73228959584495	2.10065574045781	5.69757476630608	0.949243473772852	6.07248818504953	4529	0.525943916979466	7	101859415	101887774	protein_coding	Pgap2
ENSMUSG00000112655	16.6507608891901	5.12445433022976	1.70011781087409	11.5263065589603	0.949243473772852	11.6510146966684	1531	0.435662965382103	12	3418429	3419959	TEC	Gm48511
ENSMUSG00000028792	12.3887885599084	3.66613999045877	1.75670133924045	8.72264856944964	0.948800695406514	8.89778611011813	2140	0.511214953271028	4	128885751	128905322	protein_coding	Ak2
ENSMUSG00000045975	7.48325969108768	1.76769592690461	2.0817967132065	5.71556376418307	0.948683888843615	6.08288966672583	7767	0.447276940903824	16	97656409	97763798	protein_coding	C2cd2
ENSMUSG00000028341	6.13144036858928	19.4926342485851	-1.66863114076627	13.3611938799958	0.948507320783419	-13.4649853985354	5987	0.482378486721229	4	48045153	48086447	protein_coding	Nr4a3
ENSMUSG00000085665	0.98521023850628	5.68517360839258	-2.5287008796218	4.6999633698863	0.94843669355934	-5.33703886222248	3105	0.441545893719807	11	23017998	23025574	lncRNA	Gm12059
ENSMUSG00000006390	9.35154619271827	2.51828581516289	1.89276288881648	6.83326037755538	0.948433977127645	7.09055701202304	2726	0.530814380044021	4	118285290	118290150	protein_coding	Elovl1
ENSMUSG00000078202	1.97461773209527	7.97619728752987	-2.01412770679204	6.0015795554346	0.94818134897998	-6.33053454136994	2582	0.545313710302091	2	25070770	25073351	protein_coding	Nrarp
ENSMUSG00000060419	16.1855967754603	48.923432752494	-1.59581507548033	32.7378359770337	0.948127020346073	-32.7767071289092	441	0.541950113378685	5	129205141	129205581	processed_pseudogene	Rps16-ps2
ENSMUSG00000115570	13.4170078533421	4.03245249772911	1.734333526212	9.38455535561299	0.948116154619292	9.54346855198399	1216	0.432565789473684	14	47729025	47730240	TEC	Gm48986
ENSMUSG00000062319	13.2858970274137	3.9930474244614	1.734333526212	9.29284960295228	0.947942302990791	9.45330452927616	1228	0.382736156351792	2	6955264	6956491	lncRNA	Gm10115
ENSMUSG00000086714	14.0434653916742	4.28249977051406	1.71337390757635	9.7609656211601	0.947773884225681	9.91020181452592	2977	0.503527040644945	2	26335708	26349408	lncRNA	0610009E02Rik
ENSMUSG00000041203	31.6534287271752	94.5900697649131	-1.57932695269176	62.936641037738	0.947673376252954	-62.9564536702678	902	0.598669623059867	8	85753452	85756915	protein_coding	Trir
ENSMUSG00000002845	8.96652014820322	2.39543831814294	1.90425852765431	6.57108183006028	0.94764077907261	6.84144114624196	4094	0.46800195407914	16	38379060	38412524	protein_coding	Tmem39a
ENSMUSG00000021235	8.43794001215913	2.1848654144284	1.94934641718285	6.25307459773073	0.947575584711922	6.54987735602499	3142	0.530553787396563	12	84408431	84420570	protein_coding	Coq6
ENSMUSG00000020052	1.64400257453285	7.11506007821804	-2.11366338034295	5.47105750368519	0.947317523700867	-5.86515499318073	2481	0.537283353486497	10	87326681	87329522	protein_coding	Ascl1
ENSMUSG00000115610	6.53649100547436	20.4310926551608	-1.64417809704173	13.8946016496865	0.946950805421998	-13.991543039217	1248	0.528044871794872	14	55216850	55229058	lncRNA	Gm31251
ENSMUSG00000084771	0.318256116371411	4.59125677644064	-3.85062897450916	4.27300066006923	0.946565072121262	-5.75203252253336	6408	0.439138576779026	X	150074970	150127842	lncRNA	A230072E10Rik
ENSMUSG00000073633	2.8483033431676	10.0443360539338	-1.81820749681678	7.19603271076622	0.946377638334284	-7.42218062808351	2148	0.495810055865922	1	84817562	84878208	protein_coding	Fbxo36
ENSMUSG00000035305	4.60118145057341	0.340400016469184	3.75670133924045	4.26078143410423	0.94633960829055	5.68041049409797	5762	0.471537660534537	4	99952988	100301962	protein_coding	Ror1
ENSMUSG00000106446	6.03368400505325	18.8594701432254	-1.64417809704173	12.8257861381721	0.94625811533969	-12.9307428895992	1352	0.44008875739645	3	127091971	127093322	TEC	Gm42970
ENSMUSG00000108802	7.26018224887148	1.74562557395465	2.05626162109936	5.51455667491684	0.94617662238883	5.88545216404619	2809	0.452830188679245	6	71767652	71770460	TEC	Gm44769
ENSMUSG00000030613	26.6105230717035	8.71242596288924	1.610850472777	17.8980971088143	0.946103278733056	17.9704401549375	1801	0.431426985008329	7	92210357	92231502	protein_coding	Ccdc90b
ENSMUSG00000002781	5.69660668633519	1.04356738222689	2.44857904387812	4.6530393041083	0.946065248689322	5.25797623612886	7518	0.515030593242884	7	45546365	45566837	protein_coding	Tmem143
ENSMUSG00000022550	2.52607579732618	9.17796400033649	-1.86127621870867	6.65188820301032	0.945945725694727	-6.90738487617986	3633	0.560968896229012	15	76460558	76480016	protein_coding	Adck5
ENSMUSG00000047428	4.82580500167534	15.31606756544	-1.66620440337173	10.4902625637647	0.945600738869421	-10.6217628372384	2113	0.622811168954094	17	46608347	46614197	protein_coding	Dlk2
ENSMUSG00000039183	13.0129223692445	4.00486961693811	1.70011781087409	9.0080527523064	0.945166109798169	9.167083230733	1959	0.546707503828484	17	25101585	25105323	protein_coding	Nubp2
ENSMUSG00000087153	8.28056633176102	25.0292736007539	-1.59581507548033	16.7487072689929	0.945138945481216	-16.8245600518273	862	0.487238979118329	8	19732465	19747752	unprocessed_pseudogene	Gm6483
ENSMUSG00000057863	55.9100379476083	163.875500356799	-1.55142095612188	107.965462409191	0.945046586803575	-107.976608486345	383	0.608355091383812	17	56920416	56921243	protein_coding	Rpl36
ENSMUSG00000118859	539.209174252639	184.842555539884	1.54454810240884	354.366618712754	0.94471789856844	354.369984742996	191	0.450261780104712	11	101495676	101495866	snRNA	Gm26316
ENSMUSG00000106385	5.97598992604133	1.20998451258201	2.30418913454295	4.76600541345932	0.944647271344362	5.29377891197482	3242	0.416409623689081	3	156436735	156439976	TEC	Gm42943
ENSMUSG00000047721	4.63707411029559	0.445972008843893	3.37818971598672	4.19110210145169	0.944530464781463	5.38307556903962	4398	0.528422010004547	7	126294573	126298970	protein_coding	Bola2
ENSMUSG00000105861	10.5122948129278	3.11084043599594	1.75670133924045	7.40145437693189	0.944470703284166	7.6070708218797	3783	0.395453343906952	5	44781261	44785043	TEC	Gm43508
ENSMUSG00000021234	12.9213623742238	4.00196660255728	1.69097715701762	8.91939577166652	0.944318583109228	9.07827211958189	4656	0.447379725085911	12	84392083	84408607	protein_coding	Fam161b
ENSMUSG00000109150	15.9564415305022	5.11538534436218	1.64122412182052	10.8410561861401	0.944180045092766	10.9645846181737	1342	0.451564828614009	7	89476426	89477767	TEC	Gm45793
ENSMUSG00000020471	11.8318761238333	3.62069996420572	1.70833831767905	8.21117615962761	0.944065954961563	8.38700385907193	1896	0.551160337552743	11	5822180	5828292	protein_coding	Pold2
ENSMUSG00000008958	3.92297234293927	12.6662668398029	-1.69097230852067	8.74329449686366	0.943824192540679	-8.90531223523746	3639	0.488046166529266	3	95018333	95030362	protein_coding	Vps72
ENSMUSG00000106680	12.2318632119891	36.3615520318675	-1.57176960151368	24.1296888198784	0.943739983158123	-24.1808259210559	917	0.500545256270447	5	32870416	32871332	TEC	Gm43852
ENSMUSG00000039886	11.1989360348127	3.40124548247764	1.71922663382179	7.79769055233507	0.943500937168935	7.98496826345715	1730	0.568208092485549	5	135764339	135773302	protein_coding	Tmem120a
ENSMUSG00000010307	9.18641979147748	2.59854914533047	1.82179636746234	6.587870646147	0.943308070518567	6.83512850317127	1887	0.569157392686804	7	46700349	46704525	protein_coding	Tmem86a
ENSMUSG00000020171	41.075956198359	119.207845202126	-1.537113119438	78.1318890037667	0.94329448836009	-78.1470075949097	1415	0.534275618374558	10	117051126	117060412	protein_coding	Yeats4
ENSMUSG00000086118	2.02400277263597	7.78636321911648	-1.94373837890064	5.76236044648051	0.943226577567707	-6.08135813784835	2519	0.502977371973005	2	156451126	156455342	lncRNA	Gm14169
ENSMUSG00000085316	7.80286508896974	2.04666249902133	1.9307307390155	5.75620258994841	0.942984815146823	6.07137459255382	2875	0.424695652173913	2	116730633	116745095	lncRNA	D330050G23Rik
ENSMUSG00000030316	7.34426055353525	1.85878022639826	1.98226103965558	5.485480327137	0.942984815146823	5.83265404843656	5276	0.47289613343442	6	114981342	115014837	protein_coding	Tamm41
ENSMUSG00000038233	2.89760231604082	9.88039407141852	-1.76970897912559	6.9827917553777	0.942922337217831	-7.20355818812957	3871	0.516145698785843	9	121780054	121809275	protein_coding	Gask1a
ENSMUSG00000020258	6.26909612631922	1.39138204887357	2.1717388385193	4.87771407744565	0.94283541140358	5.33933930407543	4229	0.55284937337432	9	106030056	106035337	protein_coding	Glyctk
ENSMUSG00000030595	9.40242136333794	2.71284217827862	1.79322721526557	6.68957918505932	0.942672425501861	6.92575869625473	2169	0.517750115260489	7	28457676	28466937	protein_coding	Nfkbib
ENSMUSG00000067369	4.60704486530422	0.49034622372386	3.23196897513568	4.11669864158036	0.942639828321517	5.23381611845784	4648	0.437392426850258	X	133123088	133177733	protein_coding	Trmt2b
ENSMUSG00000068749	25.4730171810613	74.2386409877154	-1.54320044931691	48.7656238066541	0.942319289381468	-48.7900351801357	1321	0.487509462528388	3	108164242	108187290	protein_coding	Psma5
ENSMUSG00000029869	17.2966674260949	5.71832330873306	1.59683000246206	11.5783441173618	0.941933556080732	11.6879390209228	3773	0.593957063344818	6	41582416	41597443	protein_coding	Ephb6
ENSMUSG00000073427	6.95759785222501	1.7117767251547	2.02309475716416	5.24582112707031	0.941903675332084	5.62241511218109	6302	0.385750555379245	10	82190089	82258716	protein_coding	Gm4924
ENSMUSG00000040688	3.7660120531013	12.0732450442034	-1.68070397306685	8.30723299110208	0.941653763616114	-8.4755463430706	5686	0.54555047485051	17	24916923	24926634	protein_coding	Tbl3
ENSMUSG00000053600	11.4710296150711	3.54609563159079	1.69369154171465	7.92493398348032	0.941474479124222	8.10389842489385	2489	0.411008437123343	17	33184788	33198207	protein_coding	Zfp472
ENSMUSG00000035849	19.204417073192	55.7076207997338	-1.5364365284014	36.5032037265418	0.941417434058621	-36.5355240759897	3292	0.42041312272175	11	99123587	99134911	protein_coding	Krt222
ENSMUSG00000106184	22.6221319324237	7.61491639726461	1.57083479392912	15.0072155351591	0.941205552386385	15.0892027645114	1803	0.434830837493067	3	100585608	100587410	lncRNA	Gm43463
ENSMUSG00000024544	4.74628838602681	14.6072231978808	-1.62181028401328	9.86093481185396	0.941129492298916	-9.99341302863864	5371	0.47570284863154	18	68066328	68401701	protein_coding	Ldlrad4
ENSMUSG00000031730	4.51334061206323	0.465077037992912	3.27865404243581	4.04826357407032	0.941126775867221	5.20941554256572	6326	0.471546000632311	8	110317975	110335305	protein_coding	Dhodh
ENSMUSG00000007682	11.7626269941069	3.66899746512008	1.68075248600715	8.09362952898686	0.940955640670415	8.26630315629104	6415	0.441932969602494	12	90691326	90705812	protein_coding	Dio2
ENSMUSG00000110142	3.21872663148359	10.5251083375071	-1.70927312526362	7.30638170602351	0.940779072610219	-7.50365432645078	1584	0.345328282828283	8	81454183	81455766	TEC	Gm45872
ENSMUSG00000104901	11.1579493478553	3.4616747174293	1.68852983659887	7.69627463042598	0.940626952435281	7.87932587192731	2833	0.426403106247794	3	34697413	34700245	TEC	Gm42692
ENSMUSG00000045871	12.9866509976689	4.16331699388183	1.64122412182052	8.82333400378703	0.940578056664765	8.97467768560131	4240	0.359433962264151	14	110986012	110992581	protein_coding	Slitrk6
ENSMUSG00000109638	10.1382309472664	3.07909716624088	1.71922663382179	7.05913378102547	0.9403254285171	7.2654738287917	1911	0.445316588173731	7	141604902	141606812	TEC	Gm45630
ENSMUSG00000049295	9.47711641245142	2.82119978243425	1.74813932573703	6.65591663001718	0.940097248254693	6.88165803334687	4519	0.549457844655897	14	52243534	52258190	protein_coding	Zfp219
ENSMUSG00000079108	11.1992597128391	3.50054964767171	1.67774999784563	7.69871006516739	0.939597424822753	7.87940237091498	3642	0.429708951125755	12	55276953	55310621	protein_coding	Srp54c
ENSMUSG00000105322	26.2311022961465	8.94151368561907	1.55268744721886	17.2895886105275	0.93953494689376	17.3591679705576	3071	0.365353305112341	3	126842625	126845695	TEC	Gm43751
ENSMUSG00000051074	22.396349026509	7.60226703447845	1.55876196162854	14.7940819920306	0.939377393855432	14.8759739459285	1548	0.430232558139535	9	98444122	98445669	lncRNA	4930579K19Rik
ENSMUSG00000028573	7.15390083350684	1.84593034256073	1.95438200708015	5.30797049094611	0.939344796675088	5.65633801698177	5844	0.43668720054757	4	95445744	95815176	protein_coding	Fggy
ENSMUSG00000062012	3.46049523819231	11.0938059666032	-1.68070397306685	7.63331072841086	0.939331214516611	-7.81614985280829	2652	0.497737556561086	17	23794818	23818461	protein_coding	Zfp13
ENSMUSG00000109390	5.91281948623827	1.29242547106974	2.1937651448493	4.62039401516853	0.939170945046587	5.11474792791989	3794	0.450184501845018	7	80560121	80563914	TEC	Gm45718
ENSMUSG00000002210	11.0177482101999	3.44381464527833	1.67774999784563	7.57393356492156	0.939124765707766	7.75753277151418	3702	0.589141004862237	7	24099044	24122203	protein_coding	Smg9
ENSMUSG00000050052	10.2077853146194	3.1332027075007	1.70395987716848	7.07458260711868	0.938646673729389	7.27689482732478	4695	0.496911608093717	8	14002008	14025032	protein_coding	Tdrp
ENSMUSG00000072676	11.5107377612947	33.2114608516744	-1.5287008796218	21.7007230903798	0.938641240865998	-21.754500891188	2569	0.47450369793694	14	25923724	25928096	protein_coding	Tmem254
ENSMUSG00000007610	1.53568162176807	6.40010131366484	-2.05921559632058	4.86441969189677	0.938565180778529	-5.28232409182198	3984	0.556726907630522	8	71940747	71952227	protein_coding	Gtpbp3
ENSMUSG00000032528	1.93389975265414	7.27065090349172	-1.91057151496544	5.33675115083758	0.938459239942412	-5.66843861744692	5800	0.546896551724138	9	121471782	121502020	protein_coding	Vipr1
ENSMUSG00000049907	3.77489161260157	11.7991687337532	-1.64417809704173	8.02427712115165	0.938309836199169	-8.19099169403984	2161	0.532161036557149	5	74355947	74360142	protein_coding	Rasl11b
ENSMUSG00000047307	4.12274634846631	12.6882041718303	-1.62181028401328	8.56545782336404	0.938288104745606	-8.71764511328371	3710	0.463342318059299	18	37575553	37579262	protein_coding	Pcdhb13
ENSMUSG00000105050	15.188025325509	5.036941178468	1.59231452133957	10.151084147041	0.938222910384918	10.2752116715509	1947	0.337442218798151	5	57955845	57957791	TEC	Gm42482
ENSMUSG00000021615	5.56680031512984	16.5272166553022	-1.56992354234831	10.9604163401724	0.93802461087116	-11.0722800849119	4213	0.391882269166864	13	89922146	90237727	protein_coding	Xrcc4
ENSMUSG00000026709	6.47735432072801	19.0663979195803	-1.55755574229398	12.5890435988523	0.937975715100644	-12.6850304936235	5195	0.424446583253128	1	160868171	160898228	protein_coding	Dars2
ENSMUSG00000047606	0.37167581441735	4.28952410037275	-3.5287008796218	3.9178482859554	0.937970282237253	-5.27269049818092	5487	0.417714598141061	9	89607298	89620528	protein_coding	Ankrd34c
ENSMUSG00000102621	18.9037886003468	6.41674447621191	1.55876196162854	12.4870441241349	0.937915953603347	12.5839584317142	1834	0.412213740458015	1	194351981	194353814	TEC	Gm37674
ENSMUSG00000032353	4.29796668853108	13.0896779076268	-1.60670339162307	8.79171121909567	0.937883356423003	-8.93731961768324	2847	0.507903055848261	9	89581259	89587121	protein_coding	Tmed3
ENSMUSG00000049562	5.6702090649898	1.21185350317914	2.22618662254167	4.45835556181066	0.937812729198924	4.98325608351724	3237	0.618473895582329	19	5618053	5621289	protein_coding	Ap5b1
ENSMUSG00000115249	0.354799094242867	4.2653638110983	-3.58759456867536	3.91056471685543	0.93773395267976	-5.30691541235618	5748	0.43597773138483	15	37960715	37966462	lncRNA	Gm49085
ENSMUSG00000034487	2.5198334353888	8.61673759426882	-1.77381337745833	6.09690415888002	0.937687773340939	-6.3496971755052	3642	0.451125755079627	9	53295325	53313167	protein_coding	Poglut3
ENSMUSG00000109648	8.54057251172132	2.48906712550183	1.77872764557045	6.05150538621949	0.937655176160595	6.30750263389244	3940	0.405583756345178	8	29598865	29602804	TEC	Svet1
ENSMUSG00000105864	0.428532295378861	4.32749346425764	-3.3360558016794	3.89896116887878	0.937272159291555	-5.13139030949151	4759	0.380752258877916	5	5220394	5225152	lncRNA	Gm10484
ENSMUSG00000028251	14.7688474355428	4.94051610804897	1.57982357715637	9.82833132749385	0.937185233477304	9.95449341844858	1588	0.455919395465995	4	21757382	21767212	protein_coding	Tstd3
ENSMUSG00000034853	4.88294011043032	0.809686630983917	2.59231452133957	4.0732534794464	0.93686197810556	4.82819722933625	6056	0.509081902245707	4	106601752	106662195	protein_coding	Acot11
ENSMUSG00000070858	18.2904501677847	51.3067797618389	-1.48805889512445	33.0163295940541	0.936723440089099	-33.049846280105	669	0.684603886397608	5	34140777	34142357	protein_coding	Gm1673
ENSMUSG00000046010	12.8182601741546	36.3676017595321	-1.50445333337512	23.5493415853774	0.936609349957895	-23.5973487692387	1591	0.48585795097423	11	82655171	82656761	protein_coding	Zfp830
ENSMUSG00000048406	4.1962658306749	12.6838529358318	-1.59581507548033	8.48758710515687	0.936536006302122	-8.6363048014041	1701	0.548500881834215	4	141273500	141275203	pseudogene	B330016D10Rik
ENSMUSG00000042210	7.73960225316129	22.3307578166464	-1.5287008796218	14.5911555634851	0.936394751853965	-14.6710172468435	2108	0.504743833017078	9	106317253	106324877	protein_coding	Abhd14a
ENSMUSG00000023094	14.8103499906173	4.98536465659698	1.57083479392912	9.8249853340203	0.936381169695488	9.94976676930331	1377	0.519244734931009	2	19376251	19399787	protein_coding	Msrb2
ENSMUSG00000075227	26.2684275536159	9.18681449599738	1.51569323973666	17.0816130576185	0.936280661722761	17.1487267937648	1281	0.651834504293521	19	6111222	6112502	protein_coding	Znhit2
ENSMUSG00000001542	6.01772187805576	1.39699778838707	2.10688769416933	4.62072408966869	0.936267079564284	5.07839215388953	9828	0.404863654863655	13	75854876	75920483	protein_coding	Ell2
ENSMUSG00000053730	4.9066572901986	14.5859769086713	-1.57176960151368	9.67931961847265	0.936095944367479	-9.80610462705717	2286	0.510936132983377	4	129570148	129590631	protein_coding	Tmem39b
ENSMUSG00000050914	3.97540973432359	12.1073141660212	-1.60670339162307	8.13190443169765	0.936068780050526	-8.28911125965365	1539	0.378817413905133	8	46449939	46458744	protein_coding	Ankrd37
ENSMUSG00000030101	27.8506348039418	9.79252370432379	1.50795759095705	18.0581110996181	0.935791704017602	18.1209633458675	3405	0.488693098384728	6	108083989	108162543	protein_coding	Sumf1
ENSMUSG00000051238	2.77391892506529	9.07060479140982	-1.70927312526362	6.29668586634453	0.935463015782468	-6.52455879858335	1838	0.534820457018498	9	21867051	21869560	protein_coding	Swsap1
ENSMUSG00000110504	16.455216294885	5.6156256751301	1.55102631284894	10.8395906197549	0.935207671203108	10.9499957729228	1921	0.381572097865695	8	95337405	95339325	TEC	Gm45797
ENSMUSG00000021556	1.61343765325	6.42858973236525	-1.99436445197061	4.81515207911525	0.935077282481732	-5.21183068722421	4424	0.479656419529837	13	59782440	59823625	protein_coding	Golm1
ENSMUSG00000102681	11.8687199500798	3.91363796786586	1.60058213732317	7.95508198221395	0.93502023741613	8.11450506944589	3007	0.338543398736282	1	123298901	123301907	TEC	Gm37221
ENSMUSG00000041774	2.73424900836789	8.9408857382613	-1.70927312526362	6.20663672989341	0.934884415831364	-6.43769788927769	5594	0.505899177690383	16	16962485	16978565	protein_coding	Ydjc
ENSMUSG00000036820	6.40965556918338	1.60813191710476	1.99486107643522	4.80152365207862	0.934797490017114	5.19943267056577	3659	0.535118884941241	17	24374807	24382740	protein_coding	Amdhd2
ENSMUSG00000003531	3.75766116093601	11.498906418985	-1.61358977720831	7.74124525804898	0.934748594246598	-7.90762607325214	2985	0.568174204355109	16	17870724	17889496	protein_coding	Dgcr6
ENSMUSG00000046999	8.30626242588596	23.5853109937	-1.50561726650875	15.2790485678141	0.934718713497949	-15.3530520904096	2578	0.529868114817688	3	68776919	68779496	protein_coding	1110032F04Rik
ENSMUSG00000104661	8.09559189770176	2.36964001799587	1.77246865509877	5.72595187970589	0.934715997066254	5.99401118300717	2897	0.37866758715913	5	49241216	49244112	TEC	Gm42768
ENSMUSG00000035356	5.89300225364009	1.36804446634796	2.10688769416933	4.52495778729214	0.934645369842175	4.99141450218452	5018	0.418094858509366	16	55631738	55659262	protein_coding	Nfkbiz
ENSMUSG00000006522	0.840868001803738	4.85224410501896	-2.5287008796218	4.01137610321522	0.934566593323011	-4.74188426472496	3638	0.487905442550852	14	30630529	30645717	protein_coding	Itih3
ENSMUSG00000026248	20.4682820536387	7.15833903246511	1.51569323973666	13.3099430211736	0.934419906011463	13.395966154924	1644	0.503649635036496	1	79753735	79759162	protein_coding	Mrpl44
ENSMUSG00000113688	7.19783009544	1.97786712090297	1.86361654315696	5.21996297453703	0.934381875967729	5.54266001802978	2975	0.376806722689076	13	18126523	18129497	TEC	A930027P06Rik
ENSMUSG00000084880	1.73181487237432	6.66231282233506	-1.94373837890064	4.93049794996074	0.934259636541439	-5.29980461150959	2944	0.569972826086957	17	47998535	48002008	lncRNA	Tomm6os
ENSMUSG00000106062	1.21899892032755	5.56878556530385	-2.19166589234423	4.3497866449763	0.934248770814658	-4.87073333703244	3346	0.427375971309026	3	37698756	37702101	TEC	Gm43820
ENSMUSG00000090000	16.6283379813119	45.9135338363215	-1.46527549948016	29.2851958550095	0.93409665063972	-29.321830238845	1901	0.402945817990531	18	77017713	77029308	protein_coding	Ier3ip1
ENSMUSG00000084910	12.2854529741446	4.0900055732296	1.58677633779814	8.19544740091497	0.933922799011219	8.34764740794435	4316	0.411723818350324	4	72119481	72133589	lncRNA	C630043F03Rik
ENSMUSG00000060176	8.21228937063624	2.44467915950534	1.74813932573703	5.7676102111309	0.933898351125961	6.02671707065544	5215	0.475551294343241	13	58435316	58506936	protein_coding	Kif27
